"status","url","link text","redir","On page"
"403 forbidden","http://www.travel.dod.mil/Programs/Lodging/DoD-Preferred-Commercial-Lodging/Become-a-DoD-Preferred-Hotel/Test-Maps-2023/PPV-TEST-2023/","PPV TEST 2023","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Lodging/DoD-Preferred-Commercial-Lodging/Become-a-DoD-Preferred-Hotel/DoD-Preferred-No-Pop-Ups/","DoD Preferred No Pop Ups","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Lodging/SD-test/","SD test","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Programs/Lookup-ILP-Rates-Alt/","Lookup ILP Rates Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/JTR-Archive-Look-up-Alt/","JTR Archive Look-up Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/JFTR-Lookup-Alt/","JFTR Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/TLE-Extension-Archive-Alt/","TLE Extension Archive Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","https://www.travel.dod.mil/DTMO-Site-Map/FileId=159110","Defense Travel System Regulations ↗","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","https://www.travel.dod.mil/DTMO-Site-Map/FileId=177516","Government Travel Charge Card Regulations ↗","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-CONUS-Rate-Lookup-Alt/","Per Diem CONUS Rate Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-CONUS-Rate-Files-Alt/","Per Diem CONUS Rate Files Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/CONUS-Per-Diem-Rate-Changes/","CONUS Per Diem Rate Changes","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-OCONUS-Rate-Lookup-Alt/","Per Diem OCONUS Rate Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Per-Diem-OCONUS-Rate-Files-Alt/","Per Diem OCONUS Rate Files Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/Footnotes/","Footnotes","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Dislocation-Allowance-Alt/","Dislocation Allowance Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Basic-Allowance-for-Housing/BAH-Supplemental-Alt/","BAH Supplemental Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Basic-Allowance-for-Housing/BAH-Rate-Lookup-Alt/","BAH Rate Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Basic-Allowance-for-Housing/BAH-Rate-Files-Alt/","BAH Rate Files Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Housing-Allowance/OHA-Rate-Calc-Alt/","OHA Rate Calc Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Housing-Allowance/OHA-Rate-Tables-Alt/","OHA Rate Tables Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Housing-Allowance/OHA-Rate-Lookup-DNN/","OHA Rate Lookup (DNN)","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/CONUS-Cost-of-Living-Allowance/CONUS-COLA-Locations-Alt/","CONUS COLA Locations Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/CONUS-Cost-of-Living-Allowance/CONUS-COLA-Payout-Tables-Alt/","CONUS COLA Payout Tables Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/CONUS-Cost-of-Living-Allowance/CONUS-COLA-Rate-Lookup-Alt/","CONUS COLA Rate Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/CONUS-Cost-of-Living-Allowance/CONUS-COLA-ASCII-Files-Alt/","CONUS COLA ASCII Files Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Bahamas/","Bahamas","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Northern-Marianas-Islands/","Northern Marianas Islands","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Gibraltar/","Gibraltar","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Hawaii/","Hawaii","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Diego-Garcia/","Diego Garcia","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/UK/","United Kingdom","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Korea/","Korea","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Italy/","Italy","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/singapore/","Singapore","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Portugal/","Portugal","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/cyprus/","Cyprus","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Turkey/","Turkey","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Belgium/","Belgium","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Netherlands/","Netherlands","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Poland/","Poland","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/Overseas-COLA-Data-Collection-Surveys/Norway/","Norway","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/Overseas-COLA-Rate-Lookup-DNN/","Overseas COLA Rate Lookup (DNN)","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/Overseas-COLA-Rate-Lookup-Alt/","Overseas COLA Rate Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/Overseas-COLA-Locality-Code-Lookup-Alt/","Overseas COLA Locality Code Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/Overseas-COLA-Tables-Indices-Alt/","Overseas COLA Tables Indices Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Overseas-Cost-of-Living-Allowance/Overseas-COLA-Pay-Tables-Alt/","Overseas COLA Pay Tables Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Station-Allowance-Changes-Alt/","Station Allowance Changes Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Allowances/Locality-Code-Lookup-Alt/","Locality Code Lookup Alt","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Support/Travel-Assistance-Center/TAC-Outreach/","TAC Outreach","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Support/TMC-Directory/","TMC Directory","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Support/TMC-Test/","TMC Test","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Careers/","Careers","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Privacy-and-Security-Statement/","Privacy and Security Statement","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/DTMO-Site-Map/","DTMO Site Map","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Test-Page-2/","Test Page 2","","https://www.travel.dod.mil/DTMO-Site-Map/"
"403 forbidden","http://www.travel.dod.mil/Test-Page-3/","Test Page 3","","https://www.travel.dod.mil/DTMO-Site-Map/"
"200 no error","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/CONUS-Per-Diem-Rate-Changes/","[form action]","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/CONUS-Per-Diem-Rate-Changes/"
"403 forbidden","http://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/CONUS-Per-Diem-Rate-Changes/","CONUS Per Diem Rate Changes","","https://www.travel.dod.mil/Travel-Transportation-Rates/Per-Diem/CONUS-Per-Diem-Rate-Changes/"
"403 forbidden","https://www.travel.dod.mil/travelbot","TravelBot","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/","ALL FAQs","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3167818/2022-automatic-bah-rate-increases/","2022 Automatic BAH Rate Increases","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2892592/actual-expense-allowance/","Actual Expense Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906543/bah-basics/","BAH Basics","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2980103/bah-data-collection-rate-determination/","BAH Data Collection & Rate Determination","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2978684/bah-eligibility/","BAH Eligibility","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2980055/bah-out-of-pocket-expenses/","BAH Out-of-Pocket Expenses","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2980068/bah-rate-changes-rate-protection/","BAH Rate Changes & Rate Protection","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906469/commercial-air/","Commercial Air","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2893561/communication-services-reimbursement/","Communication Services Reimbursement","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2892589/conference-lodging-allowance/","Conference Lodging Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2893554/consumable-goods-allowance/","Consumable Goods Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2893564/contractor-travel-regulations/","Contractor Travel Regulations","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906562/conus-cost-of-living-allowance/","CONUS Cost-of-Living Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3178107/covid-19/","COVID-19","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906518/dislocation-allowance/","Dislocation Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906481/dod-bus/","DoD Bus","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906490/dod-dine-smart/","DoD Dine Smart","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3277899/evacuations-conus-non-foreign-oconus/","Evacuations | CONUS & Non-Foreign OCONUS","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3278002/evacuations-foreign-oconus/","Evacuations | Foreign OCONUS","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906320/government-travel-charge-card/","Government Travel Charge Card","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3282360/local-travel/","Local Travel","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2963047/lodging/","Lodging","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906528/meal-rates/","Meal Rates","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906515/mileage-rates/","Mileage Rates","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2963206/oconus-cost-of-living-allowance/","OCONUS Cost-of-Living Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906550/overseas-housing-allowance/","Overseas Housing Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906478/rental-car/","Rental Car","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2996319/temporary-lodging-allowance/","Temporary Lodging Allowance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/3174593/temporary-lodging-expenses/","Temporary Lodging Expenses","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2906496/travel-policy-compliance/","Travel Policy Compliance","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"200 no error","http://www.travel.dod.mil/Support/ALL-FAQs/Article/2942160/tsa-precheck/","TSA PreCheck","","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2906503/per-diem/"
"403 forbidden","https://www.travel.dod.mil/Programs/Lodging/","Lodging","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"403 forbidden","https://www.travel.dod.mil/Programs/Lodging/DoD-Lodging/","DoD Lodging","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"403 forbidden","https://www.travel.dod.mil/Programs/Lodging/Public-Private-Venture-Lodging/","Public-Private Venture Lodging","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"403 forbidden","https://www.travel.dod.mil/Programs/Lodging/DoD-Preferred-Commercial-Lodging/","DoD Preferred Commercial Lodging","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"403 forbidden","https://www.travel.dod.mil/Programs/Lodging/DoD-Preferred-Commercial-Lodging/Become-a-DoD-Preferred-Hotel/","Become a DoD Preferred Hotel","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"403 forbidden","https://www.travel.dod.mil/Programs/Lodging/Other-Commercial-Lodging","Other Commercial Lodging","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"403 forbidden","https://www.travel.dod.mil/Support/ALL-FAQs/Article/2963047/lodging/","Frequently Asked Questions","","https://www.travel.dod.mil/Programs/Lodging/Integrated-Lodging-Program-Sites/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/","[form action]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/","JTR Supplements","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/"
"200 no error","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/","Computation Examples","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/"
"403 forbidden","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Frequently-Asked-Questions/","Frequently Asked Questions","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/"
"403 forbidden","https://www.travel.dod.mil/about/RSS","Policy & Regulations RSS feed","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Changes/"
"403 forbidden","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Frequently-Asked-Questions/","Frequently Asked Questions","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/AP-ILP-01.pdf","Department of Defense (DoD) Integrated Lodging Program (ILP) [PDF, 4 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/AP-PQ-01.pdf","General Pet Information [PDF, 1 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Travel_Purpose_Identifiers_and_Transportation_Decision_Support_Tools.pdf","Travel Purpose Identifiers and Transportation (Premium Travel) Decision Support Tools [PDF, 13 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Restricted_Airfares_Checklist.pdf","Restricted Airfares Checklist [PDF, 2 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/AP-FEML-01.pdf","Authorized Funded Environmental and Morale Leave (FEML) Locations and Destinations [PDF, 5 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Authorized_RR_Locations_and_Destinations.pdf","Authorized Rest and Recuperation (R&R) Locations and Destinations [PDF, 1 page]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/AP-RR-01.pdf","Authorized Rest and Recuperation (R&R) Locations and Destinations Archive [PDF, 1 page]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/TOUR_LENGTHS_AND_TOURS_OF_DUTY_OCONUS.pdf","Tour Lengths and Tours of Duty OCONUS [PDF, 15 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/ORDER_PREPARATION_FOR_TEMPORARY_DUTY_(TDY)_TRAVEL_–_DD_FORM_1610_PREPARATION_INSTRUCTIONS.pdf","Order Preparation for Temporary Duty (TDY) Travel – DD Form 1610 Preparation Instructions [PDF, 4 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/ORDER_PREPARATION_FOR_PERMANENT_DUTY_OR_TEMPORARY_CHANGE_OF_STATION_(TCS)_TRAVEL_–_DD_FORM_1614.pdf","Order Preparation for Permanent Duty or Temporary Change of Station (TCS) Travel – DD Form 1614 [PDF, 4 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Sample_Format_Invitational_Travel_Authorization_(ITA).pdf","Sample Format Invitational Travel Authorization (ITA) [PDF, 2 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/AP-TO-01.pdf","Travel Orders [PDF, 17 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/AP-HHG-01.pdf","Household Goods (HHG) – Authorized Locations and Weight Allowance [PDF, 1 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Sample_Excess_Cost_Agreement.pdf","Sample Excess Cost Agreement [PDF, 1 page]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Administrative_Household_Goods_(HHG)_Weight_Allowance_Locations.pdf","Administrative Household Goods (HHG) Weight Allowance Locations [PDF, 12 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Authorized_Consumable_Goods_Allowance_Locations.pdf","Authorized Consumable Goods Allowances [PDF, 6 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/SIT_Extension_Request_Submission_Form.pdf","Storage in Transit (SIT) Extension Request Submission Form [PDF, 1 page]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Expedited_TLE_Extension_Approval_Process.pdf","Expedited TLE Extension Approval Process [PDF, 1 page]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Locations_with_Approved_TLE_Extensions.pdf","Locations with Approved TLE Extensions [PDF, 2 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/Supplements/Temporary_Lodging_Expense_(TLE)_Extension_Request_Form.pdf","TLE Extension Request Form [PDF, 2 pages]","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Supplements/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-AEA-01.pdf","Computing Per Diem with a 300% AEA at a Single TDY Location. AEA Authorized for Lodging and M&IE Paid on a Per Diem Basis (JTR, par. 020307.A)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-AEA-02.pdf","Computing Per Diem when 150% AEA for Lodging to One of Multiple TDY Locations. Per Diem or AEA authorized Differently at Different TDY Locations (020307.B3)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-AEA-04.pdf","Computing Per Diem when 150% AEA for Lodging, Meals, and Averaging Incidental Expenses Limiting to $5.00 a day (020307.F2)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"200 no error","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-CPP-01.pdf","CPP - Constructed Transportation Cost","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-OCOLA-01.pdf","Overseas COLA (OCONUS COLA) Computation","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-CF-01.pdf","Computing Per Diem when Meals are Available in a Government Dining Facility or Mess, or Provided by the Government when Included as Part of a Conference Fee or a Lodging Rate (e.g. Breakfast) (020304.B)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-DL-01.pdf","Computing Per Diem and Reimbursable Expenses for Dual Lodging (020303, Table 2-16)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-EMLV-01.pdf","Emergency Leave (Service Members Only) Reimbursement for personally procured transportation costs - Example 1 (040201.C)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
"403 forbidden","https://www.travel.dod.mil/Portals/119/Documents/JTR/CE/CE-EMLV-02.pdf","Emergency Leave (Service Members Only) Reimbursement for personally procured transportation costs - Example 2 (040201.C)","","https://www.travel.dod.mil/Policy-Regulations/Joint-Travel-Regulations/Computation-Examples/"
